filename,width,height,class,xmin,ymin,xmax,ymax
Tulip_flower_130.JPG,1200,823,Tulip,769,196,846,276
Tulip_flower_130.JPG,1200,823,Tulip,698,127,765,197
Tulip_flower_130.JPG,1200,823,Tulip,566,67,647,138
Tulip_flower_130.JPG,1200,823,Tulip,285,148,361,219
Tulip_flower_130.JPG,1200,823,Tulip,254,37,322,98
Tulip_flower_130.JPG,1200,823,Tulip,177,118,235,177
Tulip_flower_130.JPG,1200,823,Tulip,93,206,178,285
Tulip_flower_130.JPG,1200,823,Tulip,1,266,74,338
Tulip_flower_130.JPG,1200,823,Tulip,94,304,153,364
Tulip_flower_130.JPG,1200,823,Tulip,195,233,257,293
Tulip_flower_130.JPG,1200,823,Tulip,236,183,279,234
Tulip_flower_130.JPG,1200,823,Tulip,156,64,211,125
Tulip_flower_130.JPG,1200,823,Tulip,82,43,127,94
Tulip_flower_130.JPG,1200,823,Tulip,25,69,82,126
Tulip_flower_130.JPG,1200,823,Tulip,132,400,208,489
Tulip_flower_130.JPG,1200,823,Tulip,328,44,383,105
Tulip_flower_130.JPG,1200,823,Tulip,328,112,388,180
Tulip_flower_130.JPG,1200,823,Tulip,388,170,447,243
Tulip_flower_130.JPG,1200,823,Tulip,507,116,576,177
Tulip_flower_130.JPG,1200,823,Tulip,628,159,674,207
Tulip_flower_130.JPG,1200,823,Tulip,603,154,636,187
Tulip_flower_130.JPG,1200,823,Tulip,642,93,706,147
Tulip_flower_130.JPG,1200,823,Tulip,658,140,712,199
Tulip_flower_130.JPG,1200,823,Tulip,737,160,789,219
Tulip_flower_130.JPG,1200,823,Tulip,808,245,872,308
Tulip_flower_130.JPG,1200,823,Tulip,1088,372,1163,436
Tulip_flower_130.JPG,1200,823,Tulip,1142,304,1200,363
Tulip_flower_130.JPG,1200,823,Tulip,1109,180,1173,243
Tulip_flower_130.JPG,1200,823,Tulip,1124,108,1185,164
Tulip_flower_130.JPG,1200,823,Tulip,1022,185,1086,249
Tulip_flower_130.JPG,1200,823,Tulip,969,130,1034,187
Tulip_flower_130.JPG,1200,823,Tulip,948,180,1041,250
Tulip_flower_130.JPG,1200,823,Tulip,867,114,916,157
Tulip_flower_130.JPG,1200,823,Tulip,817,74,865,118
Tulip_flower_130.JPG,1200,823,Tulip,934,94,976,145
Tulip_flower_130.JPG,1200,823,Tulip,1033,96,1072,142
Tulip_flower_130.JPG,1200,823,Tulip,1146,66,1181,112
Tulip_flower_130.JPG,1200,823,Tulip,1035,323,1077,376
orchid000182.jpg,681,1024,Orchid,67,14,681,559
orchid000182.jpg,681,1024,Orchid,44,510,561,1024
Tulip_flower_118.jpg,546,404,Tulip,102,129,159,194
Tulip_flower_118.jpg,546,404,Tulip,139,184,213,253
Tulip_flower_118.jpg,546,404,Tulip,46,206,99,262
Tulip_flower_118.jpg,546,404,Tulip,231,213,286,283
Tulip_flower_118.jpg,546,404,Tulip,283,236,334,285
Tulip_flower_118.jpg,546,404,Tulip,271,155,315,215
Tulip_flower_118.jpg,546,404,Tulip,309,154,362,215
Tulip_flower_118.jpg,546,404,Tulip,362,130,426,198
Tulip_flower_118.jpg,546,404,Tulip,492,146,546,205
Tulip_flower_118.jpg,546,404,Tulip,472,219,518,265
Tulip_flower_118.jpg,546,404,Tulip,511,215,545,260
Tulip_flower_118.jpg,546,404,Tulip,428,203,461,243
Tulip_flower_118.jpg,546,404,Tulip,440,264,465,301
Tulip_flower_093.jpg,600,600,Tulip,98,48,510,382
Tulip_flower_093.jpg,600,600,Tulip,55,370,294,600
Tulip_flower_093.jpg,600,600,Tulip,1,191,113,480
Tulip_flower_093.jpg,600,600,Tulip,450,313,600,598
Tulip_flower_087.jpg,600,600,Tulip,86,322,172,421
Tulip_flower_087.jpg,600,600,Tulip,244,398,340,535
Tulip_flower_087.jpg,600,600,Tulip,227,279,301,397
Tulip_flower_087.jpg,600,600,Tulip,330,327,416,467
Tulip_flower_087.jpg,600,600,Tulip,1,345,65,441
Tulip_flower_087.jpg,600,600,Tulip,112,275,204,403
Tulip_flower_087.jpg,600,600,Tulip,15,212,82,288
Tulip_flower_087.jpg,600,600,Tulip,55,237,108,328
Tulip_flower_087.jpg,600,600,Tulip,38,116,101,228
Tulip_flower_087.jpg,600,600,Tulip,1,89,55,172
Tulip_flower_087.jpg,600,600,Tulip,127,137,178,194
Tulip_flower_087.jpg,600,600,Tulip,152,222,201,284
Tulip_flower_087.jpg,600,600,Tulip,200,207,273,279
Tulip_flower_087.jpg,600,600,Tulip,327,203,393,299
Tulip_flower_087.jpg,600,600,Tulip,406,152,475,262
Tulip_flower_087.jpg,600,600,Tulip,437,284,487,336
Tulip_flower_087.jpg,600,600,Tulip,441,335,529,453
Tulip_flower_087.jpg,600,600,Tulip,548,261,600,335
Tulip_flower_087.jpg,600,600,Tulip,476,160,554,271
Tulip_flower_087.jpg,600,600,Tulip,531,164,598,241
Tulip_flower_087.jpg,600,600,Tulip,10,506,116,600
Tulip_flower_087.jpg,600,600,Tulip,80,103,132,153
Tulip_flower_087.jpg,600,600,Tulip,207,70,254,152
Tulip_flower_087.jpg,600,600,Tulip,247,176,307,232
Tulip_flower_087.jpg,600,600,Tulip,332,117,389,201
Tulip_flower_087.jpg,600,600,Tulip,434,117,490,169
Tulip_flower_087.jpg,600,600,Tulip,378,106,432,173
Tulip_flower_087.jpg,600,600,Tulip,157,51,203,110
Tulip_flower_087.jpg,600,600,Tulip,301,97,343,137
Tulip_flower_087.jpg,600,600,Tulip,481,317,539,364
Tulip_flower_087.jpg,600,600,Tulip,205,173,276,252
Tulip_flower_050.jpg,400,400,Tulip,15,29,334,345
Tulip_flower_078.jpg,480,600,Tulip,38,105,446,434
orchid000223.jpg,1936,2592,Orchid,260,276,1611,1482
000171.jpg,4896,3672,Daffodil,1219,767,3157,2428
000165.jpg,1365,2048,Daffodil,72,70,1120,1551
Iris_flower_103.jpg,960,742,Iris,321,81,768,442
Iris_flower_103.jpg,960,742,Iris,218,334,619,675
Iris_flower_117.jpg,768,576,Iris,278,102,608,478
Iris_flower_117.jpg,768,576,Iris,1,193,304,518
Iris_flower_113.jpg,404,268,Iris,117,36,311,258
Iris_flower_113.jpg,404,268,Iris,1,91,115,217
Iris_flower_107.jpg,800,800,Iris,89,173,702,510
000175.jpg,2048,1365,Daffodil,799,495,1168,997
000175.jpg,2048,1365,Daffodil,406,424,814,820
000175.jpg,2048,1365,Daffodil,495,178,924,526
000175.jpg,2048,1365,Daffodil,976,776,1333,1097
000175.jpg,2048,1365,Daffodil,1354,453,1631,831
Tulip_flower_054.jpg,300,400,Tulip,148,18,246,142
Tulip_flower_054.jpg,300,400,Tulip,23,121,105,189
Tulip_flower_054.jpg,300,400,Tulip,152,225,245,305
Tulip_flower_054.jpg,300,400,Tulip,236,128,300,238
Tulip_flower_054.jpg,300,400,Tulip,225,71,282,138
Tulip_flower_054.jpg,300,400,Tulip,1,11,52,94
Tulip_flower_054.jpg,300,400,Tulip,45,56,99,125
Tulip_flower_054.jpg,300,400,Tulip,73,354,131,400
Tulip_flower_068.jpg,900,900,Tulip,25,284,161,470
Tulip_flower_068.jpg,900,900,Tulip,78,144,213,378
Tulip_flower_068.jpg,900,900,Tulip,140,406,257,622
Tulip_flower_068.jpg,900,900,Tulip,241,316,394,518
Tulip_flower_068.jpg,900,900,Tulip,258,140,404,321
Tulip_flower_068.jpg,900,900,Tulip,180,30,316,233
Tulip_flower_068.jpg,900,900,Tulip,325,22,464,247
Tulip_flower_068.jpg,900,900,Tulip,406,215,537,403
Tulip_flower_068.jpg,900,900,Tulip,379,413,531,606
Tulip_flower_068.jpg,900,900,Tulip,512,369,665,567
Tulip_flower_068.jpg,900,900,Tulip,512,162,656,352
Tulip_flower_068.jpg,900,900,Tulip,519,14,675,192
Tulip_flower_068.jpg,900,900,Tulip,676,61,812,279
Tulip_flower_068.jpg,900,900,Tulip,777,209,900,389
Tulip_flower_068.jpg,900,900,Tulip,673,315,822,514
Tulip_flower_083.jpg,570,700,Tulip,107,65,456,584
Tulip_flower_083.jpg,570,700,Tulip,432,137,570,524
Tulip_flower_097.jpg,274,300,Tulip,220,97,259,130
Tulip_flower_097.jpg,274,300,Tulip,174,85,203,126
Tulip_flower_097.jpg,274,300,Tulip,141,64,174,107
Tulip_flower_097.jpg,274,300,Tulip,108,86,147,120
Tulip_flower_097.jpg,274,300,Tulip,54,90,93,128
Tulip_flower_097.jpg,274,300,Tulip,7,100,56,133
Tulip_flower_097.jpg,274,300,Tulip,2,63,40,96
Tulip_flower_097.jpg,274,300,Tulip,36,67,71,99
Tulip_flower_097.jpg,274,300,Tulip,34,46,73,76
Tulip_flower_097.jpg,274,300,Tulip,46,18,76,53
Tulip_flower_097.jpg,274,300,Tulip,78,42,111,78
Tulip_flower_097.jpg,274,300,Tulip,80,16,115,53
Tulip_flower_097.jpg,274,300,Tulip,107,18,134,53
Tulip_flower_097.jpg,274,300,Tulip,131,30,163,64
Tulip_flower_097.jpg,274,300,Tulip,138,8,170,42
Tulip_flower_097.jpg,274,300,Tulip,175,15,209,54
Tulip_flower_097.jpg,274,300,Tulip,178,59,215,94
Tulip_flower_097.jpg,274,300,Tulip,204,41,238,75
Tulip_flower_097.jpg,274,300,Tulip,221,61,261,99
Tulip_flower_134.jpg,1080,1440,Tulip,523,880,716,1105
Tulip_flower_134.jpg,1080,1440,Tulip,578,1090,765,1367
Tulip_flower_134.jpg,1080,1440,Tulip,505,433,652,632
Tulip_flower_134.jpg,1080,1440,Tulip,876,404,986,557
Tulip_flower_134.jpg,1080,1440,Tulip,605,557,713,712
Tulip_flower_134.jpg,1080,1440,Tulip,948,524,1070,727
Tulip_flower_134.jpg,1080,1440,Tulip,138,504,268,707
Tulip_flower_134.jpg,1080,1440,Tulip,53,474,190,634
Tulip_flower_134.jpg,1080,1440,Tulip,166,705,325,995
Tulip_flower_134.jpg,1080,1440,Tulip,285,645,375,825
Tulip_flower_134.jpg,1080,1440,Tulip,23,1039,215,1314
Tulip_flower_134.jpg,1080,1440,Tulip,240,484,326,630
Tulip_flower_134.jpg,1080,1440,Tulip,375,644,526,834
Tulip_flower_134.jpg,1080,1440,Tulip,346,1035,533,1287
Tulip_flower_134.jpg,1080,1440,Tulip,821,1170,968,1400
Tulip_flower_134.jpg,1080,1440,Tulip,948,987,1080,1230
Tulip_flower_134.jpg,1080,1440,Tulip,891,750,1011,910
Tulip_flower_134.jpg,1080,1440,Tulip,813,444,945,637
Tulip_flower_134.jpg,1080,1440,Tulip,850,264,963,434
Tulip_flower_134.jpg,1080,1440,Tulip,970,330,1065,492
Tulip_flower_134.jpg,1080,1440,Tulip,366,304,468,467
Tulip_flower_134.jpg,1080,1440,Tulip,465,397,550,530
Tulip_flower_134.jpg,1080,1440,Tulip,1,371,115,497
Tulip_flower_134.jpg,1080,1440,Tulip,298,459,400,615
Tulip_flower_134.jpg,1080,1440,Tulip,510,654,621,819
Tulip_flower_134.jpg,1080,1440,Tulip,700,559,796,702
Tulip_flower_134.jpg,1080,1440,Tulip,651,347,745,487
Tulip_flower_120.jpg,653,367,Tulip,9,197,144,362
Tulip_flower_120.jpg,653,367,Tulip,128,122,252,284
Tulip_flower_120.jpg,653,367,Tulip,215,259,334,367
Tulip_flower_120.jpg,653,367,Tulip,359,183,458,353
Tulip_flower_120.jpg,653,367,Tulip,281,88,418,254
Tulip_flower_120.jpg,653,367,Tulip,442,128,582,295
Tulip_flower_120.jpg,653,367,Tulip,427,272,573,366
Tulip_flower_120.jpg,653,367,Tulip,580,183,653,366
Tulip_flower_120.jpg,653,367,Tulip,592,30,653,193
Tulip_flower_120.jpg,653,367,Tulip,458,3,582,142
Tulip_flower_120.jpg,653,367,Tulip,360,24,456,189
Tulip_flower_120.jpg,653,367,Tulip,180,2,329,160
Tulip_flower_120.jpg,653,367,Tulip,13,62,156,221
Tulip_flower_120.jpg,653,367,Tulip,64,1,205,118
Tulip_flower_108.jpg,720,452,Tulip,390,11,521,134
Tulip_flower_108.jpg,720,452,Tulip,424,136,530,246
Tulip_flower_108.jpg,720,452,Tulip,464,247,598,376
Tulip_flower_108.jpg,720,452,Tulip,355,194,483,314
Tulip_flower_108.jpg,720,452,Tulip,305,89,428,223
Tulip_flower_108.jpg,720,452,Tulip,162,150,314,288
Tulip_flower_108.jpg,720,452,Tulip,128,268,264,387
Tulip_flower_108.jpg,720,452,Tulip,252,270,363,383
Tulip_flower_108.jpg,720,452,Tulip,344,317,464,439
Tulip_flower_108.jpg,720,452,Tulip,175,97,308,172
orchid000145.jpg,3433,2289,Orchid,5,558,1165,1543
orchid000145.jpg,3433,2289,Orchid,840,674,1540,1349
orchid000151.jpg,1000,1024,Orchid,1,117,604,894
orchid000151.jpg,1000,1024,Orchid,403,356,941,912
orchid000151.jpg,1000,1024,Orchid,579,111,1000,459
000217.jpg,2048,1367,Daffodil,322,2,1551,1219
orchid000179.jpg,680,1024,Orchid,36,97,553,667
000203.jpg,5472,3648,Daffodil,1925,3079,2663,3648
000203.jpg,5472,3648,Daffodil,2098,2315,2535,2931
000203.jpg,5472,3648,Daffodil,1662,2315,2183,2889
000203.jpg,5472,3648,Daffodil,2251,1679,2688,2089
000203.jpg,5472,3648,Daffodil,2646,1742,2983,2047
000203.jpg,5472,3648,Daffodil,2593,1594,2898,1894
000203.jpg,5472,3648,Daffodil,2930,1737,3256,2042
000203.jpg,5472,3648,Daffodil,3304,1584,3562,1884
000203.jpg,5472,3648,Daffodil,4162,1358,4398,1584
000203.jpg,5472,3648,Daffodil,4377,1479,4614,1668
000203.jpg,5472,3648,Daffodil,2862,1621,3062,1831
Iris_flower_067.jpg,480,480,Iris,1,1,480,462
Iris_flower_073.jpg,400,400,Iris,6,33,375,372
Iris_flower_098.jpg,560,372,Iris,207,32,522,359
Iris_flower_099.jpg,720,720,Iris,251,41,449,212
Iris_flower_072.jpg,300,272,Iris,21,7,278,250
Iris_flower_066.jpg,480,480,Iris,9,20,473,443
orchid000150.jpg,1024,913,Orchid,278,282,960,886
orchid000150.jpg,1024,913,Orchid,1,128,630,780
orchid000150.jpg,1024,913,Orchid,567,9,993,479
orchid000144.jpg,1024,678,Orchid,394,4,739,539
orchid000144.jpg,1024,678,Orchid,225,108,523,601
Tulip_flower_109.jpg,760,920,Tulip,196,165,750,701
Tulip_flower_109.jpg,760,920,Tulip,22,83,405,481
Tulip_flower_109.jpg,760,920,Tulip,87,559,400,897
Tulip_flower_109.jpg,760,920,Tulip,425,724,760,911
Tulip_flower_121.jpg,600,450,Tulip,14,139,149,243
Tulip_flower_121.jpg,600,450,Tulip,186,264,251,356
Tulip_flower_121.jpg,600,450,Tulip,336,248,439,328
Tulip_flower_121.jpg,600,450,Tulip,235,291,295,352
Tulip_flower_121.jpg,600,450,Tulip,148,353,200,409
Tulip_flower_121.jpg,600,450,Tulip,376,323,438,386
Tulip_flower_121.jpg,600,450,Tulip,425,375,498,450
Tulip_flower_121.jpg,600,450,Tulip,526,338,595,397
Tulip_flower_121.jpg,600,450,Tulip,282,348,337,396
Tulip_flower_121.jpg,600,450,Tulip,185,352,250,397
Tulip_flower_121.jpg,600,450,Tulip,144,308,188,360
Tulip_flower_121.jpg,600,450,Tulip,126,348,160,381
Tulip_flower_121.jpg,600,450,Tulip,58,335,98,382
Tulip_flower_121.jpg,600,450,Tulip,14,316,56,363
orchid000187.jpg,990,700,Orchid,149,123,422,482
orchid000187.jpg,990,700,Orchid,490,215,778,447
orchid000187.jpg,990,700,Orchid,623,383,823,550
Tulip_flower_135.jpg,380,380,Tulip,55,268,97,316
Tulip_flower_135.jpg,380,380,Tulip,7,251,48,289
Tulip_flower_135.jpg,380,380,Tulip,108,240,131,267
Tulip_flower_135.jpg,380,380,Tulip,242,237,281,274
Tulip_flower_135.jpg,380,380,Tulip,299,229,334,266
Tulip_flower_135.jpg,380,380,Tulip,345,261,380,307
Tulip_flower_135.jpg,380,380,Tulip,339,240,363,268
Tulip_flower_135.jpg,380,380,Tulip,60,247,88,271
Tulip_flower_135.jpg,380,380,Tulip,44,219,74,251
Tulip_flower_135.jpg,380,380,Tulip,11,211,42,237
Tulip_flower_135.jpg,380,380,Tulip,71,223,95,249
Tulip_flower_135.jpg,380,380,Tulip,90,214,112,235
Tulip_flower_135.jpg,380,380,Tulip,232,213,255,239
Tulip_flower_135.jpg,380,380,Tulip,265,220,293,246
Tulip_flower_135.jpg,380,380,Tulip,335,209,359,235
Tulip_flower_135.jpg,380,380,Tulip,316,213,334,233
Tulip_flower_135.jpg,380,380,Tulip,211,199,223,218
Tulip_flower_135.jpg,380,380,Tulip,297,202,318,224
Tulip_flower_096.jpg,220,293,Tulip,82,41,170,163
Tulip_flower_096.jpg,220,293,Tulip,137,195,183,267
Tulip_flower_096.jpg,220,293,Tulip,157,55,208,111
Tulip_flower_096.jpg,220,293,Tulip,173,8,219,58
Tulip_flower_096.jpg,220,293,Tulip,12,64,81,139
Tulip_flower_082.jpg,1800,700,Tulip,391,380,636,644
Tulip_flower_082.jpg,1800,700,Tulip,671,412,851,647
Tulip_flower_082.jpg,1800,700,Tulip,618,305,761,464
Tulip_flower_082.jpg,1800,700,Tulip,743,320,878,499
Tulip_flower_082.jpg,1800,700,Tulip,520,504,695,700
Tulip_flower_082.jpg,1800,700,Tulip,963,362,1076,512
Tulip_flower_082.jpg,1800,700,Tulip,741,212,943,402
Tulip_flower_082.jpg,1800,700,Tulip,551,269,696,387
Tulip_flower_082.jpg,1800,700,Tulip,1,424,205,697
Tulip_flower_082.jpg,1800,700,Tulip,1,329,200,474
Tulip_flower_082.jpg,1800,700,Tulip,66,215,318,435
Tulip_flower_082.jpg,1800,700,Tulip,258,345,381,520
Tulip_flower_082.jpg,1800,700,Tulip,198,160,370,297
Tulip_flower_082.jpg,1800,700,Tulip,501,205,636,300
Tulip_flower_082.jpg,1800,700,Tulip,1031,504,1141,625
Tulip_flower_082.jpg,1800,700,Tulip,1066,378,1156,495
Tulip_flower_082.jpg,1800,700,Tulip,1090,224,1195,339
Tulip_flower_082.jpg,1800,700,Tulip,963,259,1050,365
Tulip_flower_082.jpg,1800,700,Tulip,638,174,773,262
Tulip_flower_082.jpg,1800,700,Tulip,333,244,435,357
Tulip_flower_069.jpg,1120,700,Tulip,1,145,221,342
Tulip_flower_069.jpg,1120,700,Tulip,375,380,665,685
Tulip_flower_069.jpg,1120,700,Tulip,292,194,581,502
Tulip_flower_069.jpg,1120,700,Tulip,224,111,385,252
Tulip_flower_069.jpg,1120,700,Tulip,833,353,1058,579
Tulip_flower_069.jpg,1120,700,Tulip,660,253,797,412
Tulip_flower_069.jpg,1120,700,Tulip,635,144,736,246
Tulip_flower_069.jpg,1120,700,Tulip,524,1,628,111
Tulip_flower_069.jpg,1120,700,Tulip,637,19,778,154
Tulip_flower_069.jpg,1120,700,Tulip,794,13,892,118
Tulip_flower_069.jpg,1120,700,Tulip,787,140,940,291
Tulip_flower_069.jpg,1120,700,Tulip,794,225,1101,418
Tulip_flower_069.jpg,1120,700,Tulip,1006,155,1120,276
Tulip_flower_069.jpg,1120,700,Tulip,915,68,1038,174
Tulip_flower_069.jpg,1120,700,Tulip,913,21,1023,108
Tulip_flower_069.jpg,1120,700,Tulip,84,16,226,150
Tulip_flower_069.jpg,1120,700,Tulip,1,2,136,77
Tulip_flower_069.jpg,1120,700,Tulip,157,1,300,90
Tulip_flower_069.jpg,1120,700,Tulip,359,1,454,112
Tulip_flower_069.jpg,1120,700,Tulip,227,43,341,134
Tulip_flower_069.jpg,1120,700,Tulip,262,430,369,528
000174.jpg,3795,5692,Daffodil,1504,4023,2497,5096
000174.jpg,3795,5692,Daffodil,837,4043,1544,4949
000174.jpg,3795,5692,Daffodil,2844,4496,3677,5503
000174.jpg,3795,5692,Daffodil,2411,4669,2944,5222
000174.jpg,3795,5692,Daffodil,2157,3956,2744,4503
000174.jpg,3795,5692,Daffodil,330,3149,624,3476
000174.jpg,3795,5692,Daffodil,1,3003,350,3336
000174.jpg,3795,5692,Daffodil,264,2729,544,3029
000174.jpg,3795,5692,Daffodil,990,3049,1324,3429
000174.jpg,3795,5692,Daffodil,724,2823,1010,3083
000174.jpg,3795,5692,Daffodil,630,3283,944,3570
000174.jpg,3795,5692,Daffodil,470,2936,797,3329
000174.jpg,3795,5692,Daffodil,1504,2763,1724,3036
000174.jpg,3795,5692,Daffodil,1264,2649,1530,2929
000174.jpg,3795,5692,Daffodil,1597,2609,1864,2869
000174.jpg,3795,5692,Daffodil,2897,2676,3170,2949
000174.jpg,3795,5692,Daffodil,2904,2849,3204,3063
000174.jpg,3795,5692,Daffodil,3390,2736,3610,2916
000174.jpg,3795,5692,Daffodil,2464,2829,2710,3076
000174.jpg,3795,5692,Daffodil,1850,2423,2117,2643
000174.jpg,3795,5692,Daffodil,37,1882,297,2123
000174.jpg,3795,5692,Daffodil,1,2744,230,2963
000174.jpg,3795,5692,Daffodil,1457,3863,1870,4343
000160.jpg,2896,1944,Daffodil,677,1097,950,1535
000160.jpg,2896,1944,Daffodil,904,1130,1185,1595
000160.jpg,2896,1944,Daffodil,1045,741,1320,1138
000160.jpg,2896,1944,Daffodil,1307,754,1623,1133
000160.jpg,2896,1944,Daffodil,1761,846,2088,1214
000160.jpg,2896,1944,Daffodil,1685,927,1872,1254
000160.jpg,2896,1944,Daffodil,2212,695,2620,1087
000160.jpg,2896,1944,Daffodil,1980,689,2272,1100
000160.jpg,2896,1944,Daffodil,1985,1435,2428,1935
000160.jpg,2896,1944,Daffodil,2645,324,2896,920
000160.jpg,2896,1944,Daffodil,1,961,350,1351
000160.jpg,2896,1944,Daffodil,999,549,1320,851
000148.jpg,3024,3024,Daffodil,890,1710,2001,2735
Iris_flower_106.jpg,500,500,Iris,1,1,451,500
000189.jpg,4608,3456,Daffodil,2330,1,4460,1887
000189.jpg,4608,3456,Daffodil,2986,1291,4608,2683
000189.jpg,4608,3456,Daffodil,1760,1939,3934,3104
000189.jpg,4608,3456,Daffodil,1434,1,2965,1947
000189.jpg,4608,3456,Daffodil,57,1,1991,1826
000189.jpg,4608,3456,Daffodil,1,1111,1334,3452
000189.jpg,4608,3456,Daffodil,808,1817,2373,3456
Iris_flower_104.jpg,350,450,Iris,90,49,165,100
Iris_flower_104.jpg,350,450,Iris,79,104,152,170
Iris_flower_104.jpg,350,450,Iris,125,181,220,259
Iris_flower_104.jpg,350,450,Iris,198,115,265,177
Iris_flower_104.jpg,350,450,Iris,198,59,266,117
Iris_flower_104.jpg,350,450,Iris,201,202,273,278
Iris_flower_104.jpg,350,450,Iris,20,171,93,257
Iris_flower_104.jpg,350,450,Iris,32,82,101,145
Iris_flower_104.jpg,350,450,Iris,166,58,210,121
Iris_flower_104.jpg,350,450,Iris,248,92,320,170
Iris_flower_110.jpg,640,512,Iris,1,13,220,208
Iris_flower_110.jpg,640,512,Iris,51,158,272,351
Iris_flower_110.jpg,640,512,Iris,201,51,494,314
Iris_flower_110.jpg,640,512,Iris,381,186,625,415
Iris_flower_138.jpg,1200,1200,Iris,101,12,1098,1161
000176.jpg,1280,1075,Daffodil,1,345,871,973
orchid000218.jpg,640,429,Orchid,39,63,425,399
orchid000218.jpg,640,429,Orchid,311,1,586,115
orchid000218.jpg,640,429,Orchid,413,64,623,384
orchid000218.jpg,640,429,Orchid,102,1,297,153
000162.jpg,2048,1536,Daffodil,320,363,1873,1401
Tulip_flower_057.jpg,456,456,Tulip,39,194,97,225
Tulip_flower_057.jpg,456,456,Tulip,116,218,158,246
Tulip_flower_057.jpg,456,456,Tulip,168,220,214,263
Tulip_flower_057.jpg,456,456,Tulip,235,214,291,241
Tulip_flower_057.jpg,456,456,Tulip,301,215,350,247
Tulip_flower_057.jpg,456,456,Tulip,321,182,382,217
Tulip_flower_057.jpg,456,456,Tulip,316,115,369,154
Tulip_flower_057.jpg,456,456,Tulip,271,151,306,196
Tulip_flower_057.jpg,456,456,Tulip,245,112,285,162
Tulip_flower_057.jpg,456,456,Tulip,279,76,317,124
Tulip_flower_057.jpg,456,456,Tulip,268,47,315,93
Tulip_flower_057.jpg,456,456,Tulip,176,24,215,81
Tulip_flower_057.jpg,456,456,Tulip,131,85,177,145
Tulip_flower_057.jpg,456,456,Tulip,110,129,163,181
Tulip_flower_057.jpg,456,456,Tulip,48,96,101,136
Tulip_flower_057.jpg,456,456,Tulip,193,89,225,131
Tulip_flower_057.jpg,456,456,Tulip,210,61,246,126
Tulip_flower_057.jpg,456,456,Tulip,194,143,231,189
Tulip_flower_057.jpg,456,456,Tulip,28,157,91,189
Tulip_flower_057.jpg,456,456,Tulip,136,53,170,102
Tulip_flower_080.jpg,526,664,Tulip,1,131,523,548
Tulip_flower_123.jpg,370,412,Tulip,95,99,122,128
Tulip_flower_123.jpg,370,412,Tulip,92,130,123,154
Tulip_flower_123.jpg,370,412,Tulip,106,152,134,185
Tulip_flower_123.jpg,370,412,Tulip,84,178,117,202
Tulip_flower_123.jpg,370,412,Tulip,129,183,157,208
Tulip_flower_123.jpg,370,412,Tulip,67,152,110,187
Tulip_flower_123.jpg,370,412,Tulip,133,132,163,164
Tulip_flower_123.jpg,370,412,Tulip,119,97,146,128
Tulip_flower_123.jpg,370,412,Tulip,153,80,184,116
Tulip_flower_123.jpg,370,412,Tulip,156,115,178,143
Tulip_flower_123.jpg,370,412,Tulip,177,95,198,126
Tulip_flower_123.jpg,370,412,Tulip,200,83,225,118
Tulip_flower_123.jpg,370,412,Tulip,209,110,233,137
Tulip_flower_123.jpg,370,412,Tulip,232,108,258,141
Tulip_flower_123.jpg,370,412,Tulip,191,138,210,169
Tulip_flower_123.jpg,370,412,Tulip,165,174,193,208
Tulip_flower_123.jpg,370,412,Tulip,209,159,236,190
Tulip_flower_123.jpg,370,412,Tulip,234,141,268,181
Tulip_flower_123.jpg,370,412,Tulip,232,180,266,203
Tulip_flower_123.jpg,370,412,Tulip,268,170,304,197
orchid000185.jpg,466,700,Orchid,24,332,418,658
orchid000185.jpg,466,700,Orchid,48,157,397,385
orchid000185.jpg,466,700,Orchid,315,293,466,520
orchid000152.jpg,732,1024,Orchid,103,332,532,624
